member_id||bill_num||congress
P000613||hr1019||116
B001260||hr102||116
P000599||hr1020||116
P000599||hr1021||116
P000599||hr1022||116
Q000023||hr1023||116
S001189||hr1024||116
S000344||hr1025||116
S001148||hr1026||116
S001195||hr1027||116
S001175||hr1028||116
T000470||hr1029||116
B001248||hr103||116
T000468||hr1030||116
V000130||hr1031||116
S001175||hr1032||116
S001175||hr1033||116
C001093||hr1034||116
C001093||hr1035||116
R000611||hr1036||116
R000611||hr1037||116
R000611||hr1038||116
R000611||hr1039||116
B001248||hr104||116
B001248||hr1040||116
S001172||hr1041||116
T000468||hr1042||116
P000608||hr1043||116
L000397||hr1044||116
F000454||hr1045||116
D000399||hr1046||116
D000628||hr1047||116
N000189||hr1048||116
T000469||hr1049||116
B001248||hr105||116
H001080||hr1050||116
S001185||hr1051||116
S001185||hr1052||116
C001112||hr1053||116
A000370||hr1054||116
L000480||hr1055||116
D000191||hr1056||116
J000288||hr1057||116
S000522||hr1058||116
A000375||hr1059||116
B001248||hr106||116
L000583||hr1060||116
W000824||hr1061||116
C001091||hr1062||116
C000984||hr1063||116
H001087||hr1064||116
L000562||hr1065||116
G000559||hr1066||116
A000371||hr1067||116
B001305||hr1068||116
C001080||hr1069||116
B001248||hr107||116
C001084||hr1070||116
C001084||hr1071||116
C001092||hr1072||116
C001078||hr1073||116
C001069||hr1074||116
C000984||hr1075||116
C000984||hr1076||116
D000626||hr1077||116
G000581||hr1078||116
G000577||hr1079||116
B001248||hr108||116
G000551||hr1080||116
H001064||hr1081||116
J000298||hr1082||116
K000386||hr1083||116
K000376||hr1084||116
L000589||hr1085||116
L000582||hr1086||116
L000569||hr1087||116
M001198||hr1088||116
M001195||hr1089||116
B001248||hr109||116
N000147||hr1090||116
O000171||hr1091||116
P000597||hr1092||116
P000607||hr1093||116
P000523||hr1094||116
R000597||hr1095||116
M001159||hr1096||116
S000185||hr1097||116
S000244||hr1098||116
S000248||hr1099||116
B000755||hr11||116
B001248||hr110||116
S000522||hr1100||116
W000791||hr1101||116
W000797||hr1102||116
Y000033||hr1103||116
Y000033||hr1104||116
Y000033||hr1105||116
Z000017||hr1106||116
S000522||hr1107||116
D000191||hr1108||116
N000179||hr1109||116
B001248||hr111||116
H001053||hr1110||116
L000551||hr1111||116
C000537||hr1112||116
S001148||hr1113||116
K000385||hr1114||116
K000385||hr1115||116
K000385||hr1116||116
H001087||hr1117||116
B000574||hr1118||116
B000574||hr1119||116
B001248||hr112||116
B000574||hr1120||116
C001103||hr1121||116
C001061||hr1122||116
C001087||hr1123||116
D000616||hr1124||116
K000381||hr1125||116
L000578||hr1126||116
M000087||hr1127||116
M001143||hr1128||116
R000607||hr1129||116
B001286||hr113||116
R000515||hr1130||116
S001165||hr1131||116
S001175||hr1132||116
T000472||hr1133||116
T000474||hr1134||116
Y000033||hr1135||116
H001048||hr1136||116
G000559||hr1137||116
R000585||hr1138||116
N000179||hr1139||116
C001103||hr114||116
T000193||hr1140||116
S001204||hr1141||116
P000096||hr1142||116
E000215||hr1143||116
G000579||hr1144||116
H001074||hr1145||116
H001068||hr1146||116
M001180||hr1147||116
R000597||hr1148||116
V000133||hr1149||116
C001091||hr115||116
G000587||hr1150||116
L000551||hr1151||116
S001190||hr1152||116
L000559||hr1153||116
K000380||hr1154||116
T000468||hr1155||116
B001298||hr1156||116
D000616||hr1157||116
M001157||hr1158||116
C001084||hr1159||116
C001080||hr116||116
S001180||hr1160||116
C001061||hr1161||116
N000179||hr1162||116
H001053||hr1163||116
C001093||hr1164||116
F000454||hr1165||116
P000608||hr1166||116
H001077||hr1167||116
R000577||hr1168||116
C001084||hr1169||116
C001068||hr117||116
D000191||hr1170||116
D000191||hr1171||116
K000380||hr1172||116
W000816||hr1173||116
C001112||hr1174||116
K000188||hr1175||116
L000592||hr1176||116
S001209||hr1177||116
S001210||hr1178||116
A000370||hr1179||116
C001068||hr118||116
B001292||hr1180||116
B001286||hr1181||116
C001080||hr1182||116
C001080||hr1183||116
D000197||hr1184||116
D000216||hr1185||116
D000610||hr1186||116
E000297||hr1187||116
G000592||hr1188||116
G000582||hr1189||116
C001068||hr119||116
G000565||hr1190||116
G000551||hr1191||116
G000576||hr1192||116
H001047||hr1193||116
K000379||hr1194||116
K000210||hr1195||116
K000210||hr1196||116
L000560||hr1197||116
L000590||hr1198||116
L000591||hr1199||116
M001165||hr12||116
C001068||hr120||116
L000591||hr1200||116
L000562||hr1201||116
M001156||hr1202||116
M001201||hr1203||116
M001201||hr1204||116
M001202||hr1205||116
R000600||hr1206||116
R000600||hr1207||116
R000600||hr1208||116
R000486||hr1209||116
C001068||hr121||116
R000599||hr1210||116
R000577||hr1211||116
T000460||hr1212||116
T000460||hr1213||116
V000081||hr1214||116
W000798||hr1215||116
W000800||hr1216||116
G000563||hr1217||116
Y000033||hr1218||116
C001093||hr1219||116
G000553||hr122||116
E000215||hr1220||116
P000597||hr1221||116
K000188||hr1222||116
C000537||hr1223||116
N000002||hr1224||116
B001250||hr1225||116
C001066||hr1226||116
O000168||hr1227||116
C001080||hr1228||116
C000266||hr1229||116
G000553||hr123||116
S000185||hr1230||116
F000462||hr1231||116
R000602||hr1232||116
D000627||hr1233||116
V000132||hr1234||116
C000984||hr1235||116
C001112||hr1236||116
B001278||hr1237||116
A000374||hr1238||116
L000589||hr1239||116
C001068||hr124||116
Y000033||hr1240||116
L000557||hr1241||116
B001301||hr1242||116
C001090||hr1243||116
L000592||hr1244||116
L000585||hr1245||116
L000585||hr1246||116
L000585||hr1247||116
P000597||hr1248||116
G000571||hr1249||116
C001068||hr125||116
B001291||hr1250||116
B000574||hr1251||116
C001097||hr1252||116
C001097||hr1253||116
C001078||hr1254||116
C001078||hr1255||116
C001078||hr1256||116
C001069||hr1257||116
C001120||hr1258||116
D000626||hr1259||116
G000553||hr126||116
D000096||hr1260||116
D000617||hr1261||116
D000610||hr1262||116
D000610||hr1263||116
D000399||hr1264||116
D000614||hr1265||116
E000297||hr1266||116
G000584||hr1267||116
G000565||hr1268||116
J000299||hr1269||116
C001068||hr127||116
K000009||hr1270||116
K000009||hr1271||116
K000381||hr1272||116
K000391||hr1273||116
L000551||hr1274||116
L000287||hr1275||116
L000579||hr1276||116
L000570||hr1277||116
N000002||hr1278||116
P000604||hr1279||116
C001108||hr128||116
P000593||hr1280||116
R000603||hr1281||116
R000515||hr1282||116
R000577||hr1283||116
S001183||hr1284||116
S001157||hr1285||116
S000344||hr1286||116
S001193||hr1287||116
T000472||hr1288||116
T000460||hr1289||116
C000754||hr129||116
T000463||hr1290||116
T000463||hr1291||116
V000132||hr1292||116
V000132||hr1293||116
W000822||hr1294||116
W000822||hr1295||116
C001084||hr1296||116
D000627||hr1297||116
L000287||hr1298||116
C001097||hr1299||116
R000575||hr13||116
C000754||hr130||116
C001080||hr1300||116
D000617||hr1301||116
F000454||hr1302||116
F000454||hr1303||116
G000577||hr1304||116
L000579||hr1305||116
M001187||hr1306||116
M001187||hr1307||116
T000472||hr1308||116
C001069||hr1309||116
C000754||hr131||116
G000581||hr1310||116
G000577||hr1311||116
H001068||hr1312||116
K000210||hr1313||116
Y000033||hr1314||116
R000515||hr1315||116
C000984||hr1316||116
R000616||hr1317||116
N000147||hr1318||116
K000362||hr1319||116
C001063||hr132||116
K000362||hr1320||116
M000087||hr1321||116
M001185||hr1322||116
P000258||hr1323||116
R000597||hr1324||116
R000609||hr1325||116
T000460||hr1326||116
M000087||hr1327||116
T000469||hr1328||116
T000469||hr1329||116
C001063||hr133||116
B001297||hr1330||116
C001119||hr1331||116
W000821||hr1332||116
B001300||hr1333||116
B001300||hr1334||116
B001300||hr1335||116
B001300||hr1336||116
B000574||hr1337||116
B001274||hr1338||116
C001093||hr1339||116
C000984||hr134||116
D000629||hr1340||116
D000616||hr1341||116
D000624||hr1342||116
D000624||hr1343||116
D000399||hr1344||116
H000324||hr1345||116
H001038||hr1346||116
K000188||hr1347||116
K000391||hr1348||116
L000585||hr1349||116
C000984||hr135||116
M001160||hr1350||116
O000171||hr1351||116
P000610||hr1352||116
P000610||hr1353||116
P000610||hr1354||116
R000577||hr1355||116
D000399||hr1356||116
D000399||hr1357||116
K000188||hr1358||116
W000827||hr1359||116
C000984||hr136||116
B001295||hr1360||116
M001163||hr1361||116
E000294||hr1362||116
C001066||hr1363||116
S000185||hr1364||116
S001204||hr1365||116
S001187||hr1366||116
R000606||hr1367||116
A000370||hr1368||116
B001296||hr1369||116
D000598||hr137||116
C001080||hr1370||116
D000216||hr1371||116
G000579||hr1372||116
G000551||hr1373||116
H001074||hr1374||116
K000188||hr1375||116
L000579||hr1376||116
M001188||hr1377||116
N000147||hr1378||116
P000258||hr1379||116
D000598||hr138||116
Q000023||hr1380||116
R000599||hr1381||116
S001205||hr1382||116
S000522||hr1383||116
J000298||hr1384||116
K000394||hr1385||116
C001066||hr1386||116
K000392||hr1387||116
H001068||hr1388||116
L000559||hr1389||116
D000619||hr139||116
B001284||hr1390||116
T000467||hr1391||116
H001073||hr1392||116
D000399||hr1393||116
D000399||hr1394||116
R000582||hr1395||116
J000126||hr1396||116
C001118||hr1397||116
B001287||hr1398||116
B001274||hr1399||116
H001067||hr14||116
K000362||hr140||116
C001068||hr1400||116
C001053||hr1401||116
C001087||hr1402||116
C001111||hr1403||116
D000627||hr1404||116
G000582||hr1405||116
L000586||hr1406||116
M001196||hr1407||116
N000147||hr1408||116
P000593||hr1409||116
D000619||hr141||116
R000585||hr1410||116
S001165||hr1411||116
S001214||hr1412||116
W000815||hr1413||116
W000825||hr1414||116
Y000065||hr1415||116
Y000033||hr1416||116
L000581||hr1417||116
D000191||hr1418||116
D000191||hr1419||116
D000619||hr142||116
E000215||hr1420||116
E000215||hr1421||116
G000565||hr1422||116
J000288||hr1423||116
G000588||hr1424||116
C001119||hr1425||116
O000168||hr1426||116
S000522||hr1427||116
W000187||hr1428||116
W000187||hr1429||116
D000616||hr143||116
W000187||hr1430||116
K000389||hr1431||116
M001166||hr1432||116
T000193||hr1433||116
B001289||hr1434||116
G000559||hr1435||116
W000822||hr1436||116
C001110||hr1437||116
H001080||hr1438||116
W000798||hr1439||116
D000615||hr144||116
W000798||hr1440||116
K000392||hr1441||116
B001292||hr1442||116
B001286||hr1443||116
C001103||hr1444||116
C001109||hr1445||116
C001049||hr1446||116
G000576||hr1447||116
H001056||hr1448||116
K000385||hr1449||116
D000615||hr145||116
K000379||hr1450||116
K000394||hr1451||116
K000188||hr1452||116
K000378||hr1453||116
K000391||hr1454||116
L000551||hr1455||116
L000551||hr1456||116
M001185||hr1457||116
M001143||hr1458||116
M001187||hr1459||116
D000615||hr146||116
M001207||hr1460||116
M001190||hr1461||116
O000171||hr1462||116
O000171||hr1463||116
O000171||hr1464||116
O000171||hr1465||116
O000171||hr1466||116
O000173||hr1467||116
R000486||hr1468||116
S001183||hr1469||116
D000615||hr147||116
S000248||hr1470||116
S000344||hr1471||116
S001172||hr1472||116
S001172||hr1473||116
S001209||hr1474||116
S001212||hr1475||116
W000813||hr1476||116
W000797||hr1477||116
W000800||hr1478||116
W000800||hr1479||116
G000553||hr148||116
W000800||hr1480||116
C001101||hr1481||116
C001111||hr1482||116
G000582||hr1483||116
K000391||hr1484||116
L000551||hr1485||116
L000582||hr1486||116
L000582||hr1487||116
P000258||hr1488||116
P000599||hr1489||116
G000553||hr149||116
R000585||hr1490||116
S001157||hr1491||116
T000470||hr1492||116
Y000065||hr1493||116
T000193||hr1494||116
A000374||hr1495||116
H001071||hr1496||116
D000191||hr1497||116
D000197||hr1498||116
R000515||hr1499||116
F000450||hr150||116
W000187||hr1500||116
H001053||hr1501||116
W000798||hr1502||116
K000385||hr1503||116
A000376||hr1504||116
A000375||hr1505||116
B001300||hr1506||116
B000574||hr1507||116
B000574||hr1508||116
B001278||hr1509||116
D000615||hr151||116
B001248||hr1510||116
C001068||hr1511||116
C001078||hr1512||116
D000629||hr1513||116
D000096||hr1514||116
L000578||hr1515||116
D000191||hr1516||116
D000623||hr1517||116
D000624||hr1518||116
D000624||hr1519||116
D000615||hr152||116
E000215||hr1520||116
F000462||hr1521||116
G000579||hr1522||116
G000579||hr1523||116
G000574||hr1524||116
G000582||hr1525||116
H001064||hr1526||116
H001077||hr1527||116
J000295||hr1528||116
K000386||hr1529||116
D000615||hr153||116
K000188||hr1530||116
K000210||hr1531||116
L000551||hr1532||116
L000551||hr1533||116
M000087||hr1534||116
M001208||hr1535||116
M001201||hr1536||116
N000147||hr1537||116
N000147||hr1538||116
P000608||hr1539||116
G000553||hr154||116
S001156||hr1540||116
S001190||hr1541||116
S000522||hr1542||116
S001212||hr1543||116
T000468||hr1544||116
W000819||hr1545||116
W000826||hr1546||116
P000096||hr1547||116
P000197||hr1548||116
L000559||hr1549||116
D000615||hr155||116
K000188||hr1550||116
E000179||hr1551||116
T000470||hr1552||116
G000559||hr1553||116
B001291||hr1554||116
B001308||hr1555||116
B001260||hr1556||116
B001286||hr1557||116
C001117||hr1558||116
C001092||hr1559||116
E000179||hr156||116
D000216||hr1560||116
G000574||hr1561||116
G000577||hr1562||116
G000590||hr1563||116
H000324||hr1564||116
H001048||hr1565||116
J000298||hr1566||116
L000570||hr1567||116
M001196||hr1568||116
O000171||hr1569||116
E000296||hr157||116
P000604||hr1570||116
P000607||hr1571||116
Q000023||hr1572||116
S001205||hr1573||116
S001175||hr1574||116
V000133||hr1575||116
V000081||hr1576||116
W000804||hr1577||116
Z000017||hr1578||116
P000614||hr1579||116
E000296||hr158||116
E000179||hr1580||116
C001101||hr1581||116
C000984||hr1582||116
M001206||hr1583||116
P000605||hr1584||116
B001270||hr1585||116
B001251||hr1586||116
G000571||hr1587||116
G000571||hr1588||116
W000819||hr1589||116
E000296||hr159||116
G000591||hr1590||116
B001281||hr1591||116
L000559||hr1592||116
P000604||hr1593||116
P000604||hr1594||116
P000593||hr1595||116
C001067||hr1596||116
J000126||hr1597||116
T000484||hr1598||116
R000609||hr1599||116
F000466||hr160||116
M001165||hr1600||116
B001250||hr1601||116
K000392||hr1602||116
B001278||hr1603||116
W000797||hr1604||116
B001299||hr1605||116
B001292||hr1606||116
C001090||hr1607||116
C001049||hr1608||116
C001120||hr1609||116
F000466||hr161||116
C001111||hr1610||116
D000610||hr1611||116
F000466||hr1612||116
J000298||hr1613||116
K000386||hr1614||116
K000388||hr1615||116
K000378||hr1616||116
K000391||hr1617||116
K000382||hr1618||116
L000590||hr1619||116
F000466||hr162||116
L000591||hr1620||116
M001177||hr1621||116
P000613||hr1622||116
P000618||hr1623||116
P000618||hr1624||116
R000597||hr1625||116
R000599||hr1626||116
S001150||hr1627||116
S001214||hr1628||116
T000474||hr1629||116
F000466||hr163||116
T000474||hr1630||116
V000131||hr1631||116
W000812||hr1632||116
W000800||hr1633||116
W000808||hr1634||116
W000808||hr1635||116
W000808||hr1636||116
W000808||hr1637||116
N000179||hr1638||116
H001077||hr1639||116
F000466||hr164||116
K000188||hr1640||116
C001110||hr1641||116
J000032||hr1642||116
W000822||hr1643||116
D000482||hr1644||116
R000601||hr1645||116
B001287||hr1646||116
B000574||hr1647||116
C000266||hr1648||116
C000266||hr1649||116
G000553||hr165||116
C001109||hr1650||116
F000449||hr1651||116
F000462||hr1652||116
F000462||hr1653||116
M001187||hr1654||116
R000585||hr1655||116
S001199||hr1656||116
S001199||hr1657||116
W000815||hr1658||116
W000808||hr1659||116
G000553||hr166||116
W000808||hr1660||116
Z000017||hr1661||116
M001158||hr1662||116
C000266||hr1663||116
B001250||hr1664||116
S001215||hr1665||116
C001066||hr1666||116
G000583||hr1667||116
K000385||hr1668||116
K000210||hr1669||116
G000553||hr167||116
M000087||hr1670||116
Q000023||hr1671||116
R000607||hr1672||116
S001189||hr1673||116
T000470||hr1674||116
T000481||hr1675||116
V000081||hr1676||116
Y000065||hr1677||116
B001299||hr1678||116
K000188||hr1679||116
G000553||hr168||116
S001185||hr1680||116
A000367||hr1681||116
C001069||hr1682||116
W000797||hr1683||116
S001193||hr1684||116
B001270||hr1685||116
B001270||hr1686||116
C001111||hr1687||116
D000197||hr1688||116
D000610||hr1689||116
G000553||hr169||116
G000586||hr1690||116
H000324||hr1691||116
L000551||hr1692||116
L000570||hr1693||116
L000570||hr1694||116
M001143||hr1695||116
M001202||hr1696||116
P000258||hr1697||116
P000258||hr1698||116
P000610||hr1699||116
G000568||hr170||116
R000614||hr1700||116
R000577||hr1701||116
S001214||hr1702||116
P000593||hr1703||116
M001157||hr1704||116
W000797||hr1705||116
E000179||hr1706||116
C001069||hr1707||116
S001150||hr1708||116
T000469||hr1709||116
G000568||hr171||116
S001185||hr1710||116
D000399||hr1711||116
D000399||hr1712||116
S001204||hr1713||116
J000288||hr1714||116
K000188||hr1715||116
P000597||hr1716||116
R000577||hr1717||116
F000454||hr1718||116
J000126||hr1719||116
G000568||hr172||116
B001302||hr1720||116
B001285||hr1721||116
B001285||hr1722||116
C001080||hr1723||116
C001101||hr1724||116
C001068||hr1725||116
C001092||hr1726||116
C001078||hr1727||116
G000546||hr1728||116
H001077||hr1729||116
G000568||hr173||116
